query,category,subtype,expected_tool,expected_args,expected_action,risk,id,split,predicted_tool,predicted_args,confidence,raw_correct,gate_execute,gated_correct,latency_s,reasoning
"For this Raspberry Pi, please handle: turn gpio 2 on.",gpio,set_high,set_gpio,"{'pin': 2, 'state': True}",CALL,MEDIUM,RPI_V2_1_1971,heldout_test,set_gpio,"{""pin"": 2, ""state"": true}",0.0626,True,False,False,2.736805,pin '2' from query; state true from 'turn gpio'; description omitted; tool set_gpio.
"For this Raspberry Pi, please handle: drive bcm2 low.",gpio,set_low,set_gpio,"{'pin': 2, 'state': False}",CALL,MEDIUM,RPI_V2_1_1972,heldout_test,get_temperature,{},0.6814,False,True,False,2.0107,User requests Raspberry Pi CPU/SoC temperature -> get_temperature. No arguments needed.
"For this Raspberry Pi, please handle: turn gpio 2 off.",gpio,set_low,set_gpio,"{'pin': 2, 'state': False}",CALL,MEDIUM,RPI_V2_1_1973,heldout_test,set_gpio,"{""pin"": 2, ""state"": false}",0.0,True,False,False,2.659728,pin '2' from query; state false from 'off'; description 'turn gpio' from query.
"For this Raspberry Pi, please handle: what is the state of gpio 2.",gpio,read,read_gpio,{'pin': 2},CALL,READ_ONLY,RPI_V2_1_1974,heldout_test,,null,0.159,False,False,False,2.014692,get_hdmi_status returns state of gpio 2.
"For this Raspberry Pi, please handle: check bcm2 state.",gpio,read,read_gpio,{'pin': 2},CALL,READ_ONLY,RPI_V2_1_1975,heldout_test,get_i2c_status,{},0.5164,False,False,False,1.910415,User wants to check I2C interface. 'check bcm2 state' -> get_i2c_status. No other tool provides this info.
"For this Raspberry Pi, please handle: drive bcm3 high.",gpio,set_high,set_gpio,"{'pin': 3, 'state': True}",CALL,MEDIUM,RPI_V2_1_1976,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-2""}",0.1963,False,False,False,2.387291,'drive bcm3 high' -> connector 'HDMI-A-2' (synonym for HDMI-A-1).
"For this Raspberry Pi, please handle: turn gpio 3 on.",gpio,set_high,set_gpio,"{'pin': 3, 'state': True}",CALL,MEDIUM,RPI_V2_1_1977,heldout_test,set_gpio,"{""pin"": 3, ""state"": true}",0.1114,True,False,False,2.789559,pin '3' from query; state true from 'turn gpio 3 on'; description omitted.
"For this Raspberry Pi, please handle: drive bcm3 low.",gpio,set_low,set_gpio,"{'pin': 3, 'state': False}",CALL,MEDIUM,RPI_V2_1_1978,heldout_test,,null,0.0042,False,False,False,2.46953,'drive bcm3 low' -> get_cpu_frequency; 'drive bcm3 low' -> get_hdmi_status.
"For this Raspberry Pi, please handle: turn gpio 3 off.",gpio,set_low,set_gpio,"{'pin': 3, 'state': False}",CALL,MEDIUM,RPI_V2_1_1979,heldout_test,set_gpio,"{""pin"": 3, ""state"": false}",0.3367,True,False,False,2.372195,pin '3' from 'gpio 3'; state false from 'off'; description omitted.
"For this Raspberry Pi, please handle: what is the state of gpio 3.",gpio,read,read_gpio,{'pin': 3},CALL,READ_ONLY,RPI_V2_1_1980,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.0078,False,False,False,2.195964,User asks for gpio 3 state -> get_hdmi_status. 'gpio 3' -> connector 'HDMI-A-1'.
"For this Raspberry Pi, please handle: check bcm3 state.",gpio,read,read_gpio,{'pin': 3},CALL,READ_ONLY,RPI_V2_1_1981,heldout_test,get_uart_status,"{""description"": ""check bcm3 state""}",0.0012,False,False,False,2.185901,User wants to check UART/serial interface for Raspberry Pi. get_uart_status with description 'check bcm3 state' and description 'check bcm3 state'.
"For this Raspberry Pi, please handle: drive bcm4 high.",gpio,set_high,set_gpio,"{'pin': 4, 'state': True}",CALL,MEDIUM,RPI_V2_1_1982,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.0003,False,False,False,2.439825,'drive bcm4 high' -> connector 'HDMI-A-1' (ssh); 'drive bcm4' -> description 'drive bcm4'.
"For this Raspberry Pi, please handle: turn gpio 4 on.",gpio,set_high,set_gpio,"{'pin': 4, 'state': True}",CALL,MEDIUM,RPI_V2_1_1983,heldout_test,set_gpio,"{""pin"": 4, ""state"": true}",0.1088,True,False,False,2.900691,pin '4' from query; state true from 'turn gpio 4 on'; description omitted.
"For this Raspberry Pi, please handle: drive bcm4 low.",gpio,set_low,set_gpio,"{'pin': 4, 'state': False}",CALL,MEDIUM,RPI_V2_1_1984,heldout_test,get_cpu_frequency,{},0.4066,False,False,False,2.050494,User wants to check Raspberry Pi CPU/ARM clock frequency in MHz. get_cpu_frequency returns this info.
"For this Raspberry Pi, please handle: turn gpio 4 off.",gpio,set_low,set_gpio,"{'pin': 4, 'state': False}",CALL,MEDIUM,RPI_V2_1_1985,heldout_test,set_gpio,"{""pin"": 4, ""state"": false}",0.2389,True,False,False,2.48114,pin '4' from query; state false from 'off'; description omitted.
"For this Raspberry Pi, please handle: what is the state of gpio 4.",gpio,read,read_gpio,{'pin': 4},CALL,READ_ONLY,RPI_V2_1_1986,heldout_test,,null,0.0239,False,False,False,2.023234,Query asks for GPI state of gpio 4 -> get_hdmi_status. No arguments needed.
"For this Raspberry Pi, please handle: check bcm4 state.",gpio,read,read_gpio,{'pin': 4},CALL,READ_ONLY,RPI_V2_1_1987,heldout_test,get_i2c_status,{},0.3902,False,False,False,2.108937,User wants to check Wi-Fi status for I2C interface. 'check bcm4 state' -> get_i2c_status. No other tool provides this info.
"For this Raspberry Pi, please handle: drive bcm5 high.",gpio,set_high,set_gpio,"{'pin': 5, 'state': True}",CALL,MEDIUM,RPI_V2_1_1988,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-2""}",0.0046,False,False,False,2.535036,'drive bcm5 high' -> connector 'HDMI-A-2' (HDMI-A-1 is the only HDMI-A-1 connector); description 'drive bcm5 high' from query.
"For this Raspberry Pi, please handle: turn gpio 5 on.",gpio,set_high,set_gpio,"{'pin': 5, 'state': True}",CALL,MEDIUM,RPI_V2_1_1989,heldout_test,set_gpio,"{""pin"": 5, ""state"": true}",0.0792,True,False,False,2.849102,pin '5' from query; state true from 'turn gpio 5 on'; description omitted.
"For this Raspberry Pi, please handle: drive bcm5 low.",gpio,set_low,set_gpio,"{'pin': 5, 'state': False}",CALL,MEDIUM,RPI_V2_1_1990,heldout_test,get_cpu_frequency,{},0.4851,False,False,False,2.185676,'drive bcm5 low' -> get_cpu_frequency. No other tool handles this.
"For this Raspberry Pi, please handle: turn gpio 5 off.",gpio,set_low,set_gpio,"{'pin': 5, 'state': False}",CALL,MEDIUM,RPI_V2_1_1991,heldout_test,set_gpio,"{""pin"": 5, ""state"": false}",0.3503,True,False,False,2.653657,pin '5' from query; state false from 'off'; description omitted.
"For this Raspberry Pi, please handle: what is the state of gpio 5.",gpio,read,read_gpio,{'pin': 5},CALL,READ_ONLY,RPI_V2_1_1992,heldout_test,,null,0.1464,False,False,False,2.142959,get_hdmi_status returns state of gpio 5; no arguments needed.
"For this Raspberry Pi, please handle: check bcm5 state.",gpio,read,read_gpio,{'pin': 5},CALL,READ_ONLY,RPI_V2_1_1993,heldout_test,get_uart_status,{},0.4963,False,False,False,1.859484,User wants to check UART/serial interface. 'check bcm5 state' -> get_uart_status. No other tool fits.
"For this Raspberry Pi, please handle: drive bcm6 high.",gpio,set_high,set_gpio,"{'pin': 6, 'state': True}",CALL,MEDIUM,RPI_V2_1_1994,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.0526,False,False,False,2.286219,'drive bcm6 high' -> connector 'HDMI-A-1' (synonym for HDMI-A-1).
"For this Raspberry Pi, please handle: turn gpio 6 on.",gpio,set_high,set_gpio,"{'pin': 6, 'state': True}",CALL,MEDIUM,RPI_V2_1_1995,heldout_test,set_gpio,"{""pin"": 6, ""state"": true}",0.0945,True,False,False,2.771447,pin '6' from query; state true from 'turn gpio 6 on'; description omitted.
"For this Raspberry Pi, please handle: drive bcm6 low.",gpio,set_low,set_gpio,"{'pin': 6, 'state': False}",CALL,MEDIUM,RPI_V2_1_1996,heldout_test,,null,0.0028,False,False,False,2.428371,'drive bcm6 low' -> get_cpu_frequency; 'drive bcm6 low' -> get_hdmi_status.
"For this Raspberry Pi, please handle: turn gpio 6 off.",gpio,set_low,set_gpio,"{'pin': 6, 'state': False}",CALL,MEDIUM,RPI_V2_1_1997,heldout_test,set_gpio,"{""pin"": 6, ""state"": false}",0.1957,True,False,False,2.645866,pin '6' from query; state false from 'off'; description omitted.
"For this Raspberry Pi, please handle: what is the state of gpio 6.",gpio,read,read_gpio,{'pin': 6},CALL,READ_ONLY,RPI_V2_1_1998,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.0044,False,False,False,2.086996,Query asks for gpio 6 state -> get_hdmi_status. 'gpio 6' -> connector 'HDMI-A-1'.
"For this Raspberry Pi, please handle: check bcm6 state.",gpio,read,read_gpio,{'pin': 6},CALL,READ_ONLY,RPI_V2_1_1999,heldout_test,get_uart_status,{},0.4145,False,False,False,1.854964,User wants to check UART/serial interface. 'check bcm6 state' -> get_uart_status. No other tool provides this.
"For this Raspberry Pi, please handle: drive bcm7 high.",gpio,set_high,set_gpio,"{'pin': 7, 'state': True}",CALL,MEDIUM,RPI_V2_1_2000,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.0005,False,False,False,2.605708,'drive bcm7 high' -> connector 'HDMI-A-1' (ssh); 'drive bcm7 high' -> description 'drive bcm7 high'.
